Time,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,time_num,Temp,Rel_Hum,Weather,Hour,Month
2013-09-28 06:00:00,703,244,2,457,0,0,0,0,40,100,39,26,51,0,7,0,0,0,6,5,0,17,166,1309280600,11.9,95.0,5.0,06,09
2013-09-28 07:00:00,653,173,2,478,0,0,0,0,40,100,38,26,51,0,7,0,0,0,127,5,0,18,66,1309280700,11.4,94.0,5.0,07,09
2013-09-28 08:00:00,658,178,0,480,0,0,0,0,41,100,39,26,51,0,7,0,0,0,0,5,0,17,194,1309280800,10.9,95.0,5.0,08,09
2013-09-28 09:00:00,406,43,0,363,0,0,0,0,43,100,39,26,52,0,7,0,0,0,0,5,0,18,73,1309280900,10.9,94.0,5.0,09,09
2013-09-28 10:00:00,511,41,2,468,0,1,0,0,41,99,39,26,51,0,6,0,0,0,0,5,0,18,182,1309281000,11.1,94.0,5.0,10,09
2013-09-28 11:00:00,406,43,2,361,0,2,0,0,40,100,41,26,51,0,7,0,0,0,0,5,0,18,71,1309281100,11.8,94.0,6.0,11,09
2013-09-28 12:00:00,653,178,0,475,0,2,0,0,40,100,38,27,52,0,7,0,0,0,0,5,0,18,186,1309281200,12.3,95.0,5.0,12,09
2013-09-28 13:00:00,530,185,2,343,0,0,0,0,40,100,38,26,51,0,7,0,0,0,0,5,0,18,58,1309281300,13.4,93.0,6.0,13,09
2013-09-28 14:00:00,845,45,2,798,0,2,0,0,40,100,39,26,51,0,6,0,0,0,134,5,0,17,378,1309281400,13.1,93.0,6.0,14,09
2013-09-28 15:00:00,2444,73,2,2369,0,0,0,0,41,110,1905,27,51,0,6,0,0,0,128,5,0,18,78,1309281500,13.8,93.0,6.0,15,09
2013-09-28 16:00:00,909,201,2,706,0,0,0,0,31,99,37,28,51,0,7,0,0,0,119,5,0,18,311,1309281600,13.7,86.0,6.0,16,09
2013-09-28 19:00:00,548,45,2,501,0,0,0,0,40,103,37,26,51,0,7,0,0,0,142,5,0,18,72,1309281900,11.6,86.0,11.0,19,09
2013-09-28 21:00:00,667,43,2,622,0,0,0,0,41,103,37,26,51,0,6,0,0,0,0,5,0,17,336,1309282100,12.1,82.0,3.0,21,09
2013-09-28 22:00:00,790,43,2,745,0,0,0,0,42,103,37,26,51,0,6,0,0,0,124,5,0,17,334,1309282200,12.1,84.0,3.0,22,09
2013-09-28 23:00:00,859,43,2,814,0,0,0,0,41,103,37,78,50,0,7,0,6,0,0,5,0,17,470,1309282300,11.4,88.0,3.0,23,09
2013-09-29 00:00:00,735,45,2,688,0,0,0,0,40,103,38,27,50,0,6,0,0,0,133,5,0,17,269,1309290000,11.6,87.0,3.0,00,09
2013-09-29 01:00:00,1562,178,2,1382,0,0,0,0,40,104,38,27,51,0,6,0,0,0,130,5,0,18,963,1309290100,11.1,93.0,3.0,01,09
2013-09-29 02:00:00,1782,180,2,1600,0,329,0,0,40,103,0,31,51,0,7,0,0,0,0,36,0,239,764,1309290200,11.1,93.0,3.0,02,09
2013-09-29 03:00:00,3655,187,2,3466,21,0,11,762,40,102,37,28,51,0,57,0,4,0,134,5,0,18,2196,1309290300,11.2,91.0,3.0,03,09
2013-09-29 04:00:00,877,175,2,700,21,0,0,14,40,103,37,27,51,0,58,0,0,0,0,5,0,17,327,1309290400,10.9,92.0,3.0,04,09
2013-09-29 05:00:00,813,180,0,633,0,0,0,3,45,102,37,27,51,0,58,0,0,0,124,5,0,17,164,1309290500,11.3,90.0,3.0,05,09
2013-09-29 07:00:00,635,283,0,352,0,0,0,0,40,102,38,28,51,0,7,0,0,0,0,5,0,18,63,1309290700,11.5,88.0,11.0,07,09
2013-09-29 10:00:00,786,205,2,579,0,1,0,0,41,103,39,27,52,0,6,0,0,0,120,5,0,17,168,1309291000,12.1,88.0,3.0,10,09
2013-09-29 11:00:00,415,43,2,370,0,1,0,0,42,103,38,28,52,0,6,0,0,0,7,5,0,18,70,1309291100,11.9,90.0,2.0,11,09
2013-09-29 12:00:00,393,43,2,348,0,1,0,0,31,102,39,27,52,0,6,0,0,0,0,5,0,17,68,1309291200,11.9,88.0,3.0,12,09
2013-09-29 13:00:00,539,178,2,359,0,2,0,0,40,102,39,28,51,0,7,0,0,0,0,5,0,17,68,1309291300,12.3,92.0,3.0,13,09
2013-09-29 14:00:00,552,194,0,358,0,2,0,0,40,102,41,27,52,0,7,0,1,0,0,5,0,17,64,1309291400,11.9,92.0,3.0,14,09
2013-09-29 15:00:00,2431,43,2,2386,0,0,0,0,40,111,1905,29,50,0,6,0,0,0,0,5,0,18,222,1309291500,12.2,87.0,3.0,15,09
2013-09-29 16:00:00,3633,326,2,3305,0,0,0,0,40,102,36,28,52,0,6,0,0,0,131,5,0,17,2888,1309291600,12.0,83.0,10.0,16,09
2013-09-29 17:00:00,726,274,2,450,0,0,0,0,40,103,1,27,50,0,6,0,0,0,6,5,0,18,194,1309291700,11.8,81.0,3.0,17,09
2013-09-29 18:00:00,1284,303,2,979,0,325,0,0,43,102,37,27,51,0,7,0,0,0,134,5,0,180,68,1309291800,10.6,89.0,7.0,18,09
2013-09-29 19:00:00,827,404,2,421,0,0,0,0,40,102,1,27,50,0,6,0,0,0,6,5,0,17,167,1309291900,10.2,91.0,7.0,19,09
2013-09-29 22:00:00,918,443,4,471,0,0,0,0,40,102,38,27,51,0,6,0,0,0,122,5,0,17,63,1309292200,11.4,78.0,11.0,22,09
2013-09-30 01:00:00,1754,191,2,1561,0,0,0,0,30,102,37,27,50,0,6,0,0,0,127,5,0,17,1160,1309300100,11.0,76.0,3.0,01,09
2013-09-30 02:00:00,1147,61,0,1086,0,322,0,0,39,103,38,27,51,0,77,0,8,0,6,4,0,250,161,1309300200,10.6,79.0,3.0,02,09
2013-09-30 04:00:00,1160,429,0,731,21,0,0,0,40,103,38,28,51,0,58,0,0,0,0,5,0,21,366,1309300400,10.8,78.0,10.0,04,09
2013-09-30 07:00:00,411,43,0,368,0,0,0,0,43,103,37,28,51,0,6,0,2,0,0,5,0,22,71,1309300700,10.7,78.0,10.0,07,09
2013-09-30 09:00:00,534,43,2,489,0,0,0,0,41,103,41,29,51,0,6,0,0,0,123,5,0,22,68,1309300900,10.9,88.0,6.0,09,09
2013-09-30 10:00:00,543,175,2,366,0,1,0,0,40,103,38,29,52,0,6,0,0,0,0,5,0,22,70,1309301000,11.9,81.0,10.0,10,09
2013-09-30 13:00:00,658,191,2,465,0,0,0,0,41,103,38,28,51,0,6,0,0,0,0,5,0,23,170,1309301300,11.9,80.0,10.0,13,09
2013-09-30 15:00:00,667,43,2,622,0,0,0,0,40,103,38,28,50,0,6,0,0,0,128,21,0,22,186,1309301500,11.7,83.0,6.0,15,09
2013-09-30 16:00:00,763,43,2,718,0,0,0,0,41,103,37,81,51,0,94,0,0,0,0,5,0,22,284,1309301600,12.0,84.0,11.0,16,09
2013-09-30 19:00:00,406,43,0,363,0,1,0,0,40,100,39,24,51,0,7,0,0,0,6,5,0,22,68,1309301900,10.5,82.0,3.0,19,09
2013-09-30 22:00:00,589,43,4,542,0,0,0,0,41,100,37,80,51,0,108,0,0,0,0,5,0,22,98,1309302200,10.5,79.0,11.0,22,09
2013-09-30 23:00:00,966,445,2,519,0,0,0,0,41,100,38,49,51,0,6,0,0,0,208,5,0,21,0,1309302300,10.2,79.0,3.0,23,09
2013-10-01 01:00:00,3948,408,2,3538,0,323,0,0,41,99,38,49,50,0,85,0,0,0,0,4,0,218,2631,1310010100,10.4,79.0,10.0,01,10
2013-10-01 04:00:00,1256,395,0,861,0,0,0,0,41,99,39,50,51,0,58,0,1,0,0,37,0,21,464,1310010400,9.5,84.0,10.0,04,10
2013-10-01 05:00:00,1348,415,0,933,0,328,0,0,40,101,36,49,51,0,7,0,0,0,0,5,0,189,127,1310010500,9.5,91.0,3.0,05,10
2013-10-01 06:00:00,658,43,2,613,0,0,0,0,40,99,37,47,51,0,7,0,1,0,128,5,0,22,176,1310010600,9.1,92.0,3.0,06,10
2013-10-01 07:00:00,424,41,4,379,0,0,0,0,40,99,37,52,51,0,6,0,0,0,0,5,0,21,68,1310010700,9.4,93.0,3.0,07,10
2013-10-01 10:00:00,424,43,0,381,0,0,0,0,31,100,38,53,52,0,6,0,0,0,0,5,0,22,74,1310011000,10.4,82.0,11.0,10,10
2013-10-01 13:00:00,831,317,2,512,0,0,0,0,40,98,37,52,51,0,6,0,0,0,0,5,0,22,201,1310011300,12.7,75.0,10.0,13,10
2013-10-01 15:00:00,1014,178,0,836,0,0,0,0,41,99,37,53,51,0,7,0,0,0,132,5,0,22,389,1310011500,11.3,80.0,3.0,15,10
2013-10-01 16:00:00,2390,43,4,2343,0,0,0,0,43,99,36,57,51,0,104,0,0,0,0,5,0,22,1926,1310011600,10.2,87.0,3.0,16,10
2013-10-01 17:00:00,859,43,2,814,0,0,0,0,40,103,1,49,51,0,101,0,0,0,130,5,0,22,312,1310011700,9.6,89.0,6.0,17,10
2013-10-01 18:00:00,671,43,2,626,0,0,0,0,41,99,38,50,51,0,105,0,0,0,0,5,0,21,216,1310011800,9.5,91.0,5.0,18,10
2013-10-01 19:00:00,726,43,0,683,0,0,168,0,40,100,37,58,50,0,120,0,0,0,0,21,0,21,68,1310011900,9.3,91.0,6.0,19,10
2013-10-01 20:00:00,1279,182,2,1095,0,2,570,0,40,100,38,51,51,0,6,0,0,0,128,4,2,21,82,1310012000,8.7,90.0,6.0,20,10
2013-10-01 22:00:00,484,45,4,435,0,0,0,0,43,100,37,79,51,0,6,0,0,0,0,5,0,21,93,1310012200,8.6,88.0,10.0,22,10
2013-10-02 01:00:00,831,178,0,653,0,0,0,0,40,100,37,49,51,0,7,0,0,0,0,5,0,22,342,1310020100,8.6,90.0,6.0,01,10
2013-10-02 02:00:00,1101,180,0,921,0,0,0,0,40,99,38,49,51,0,6,0,0,0,124,5,0,22,487,1310020200,8.3,94.0,6.0,02,10
2013-10-02 03:00:00,1147,322,2,823,21,0,0,0,40,99,37,50,51,0,6,0,0,0,128,31,0,21,339,1310020300,8.4,94.0,3.0,03,10
2013-10-02 04:00:00,1229,431,2,796,0,0,0,0,41,99,38,50,51,0,57,0,0,0,126,5,0,22,307,1310020400,8.4,94.0,3.0,04,10
2013-10-02 05:00:00,1115,285,2,828,0,2,0,0,43,100,38,49,51,0,153,0,0,0,0,5,0,22,365,1310020500,8.3,95.0,6.0,05,10
2013-10-02 06:00:00,1064,43,4,1017,0,330,0,0,41,100,38,50,51,0,7,0,1,0,122,5,0,124,148,1310020600,8.5,96.0,6.0,06,10
2013-10-02 07:00:00,534,41,0,493,0,0,0,0,41,100,38,49,52,0,6,0,0,0,0,5,0,22,180,1310020700,8.5,95.0,6.0,07,10
2013-10-02 08:00:00,429,43,4,382,0,0,0,0,40,100,39,50,52,0,7,0,0,0,0,5,0,23,66,1310020800,8.7,94.0,6.0,08,10
2013-10-02 09:00:00,534,45,2,487,0,1,0,0,41,100,38,50,52,0,6,0,0,0,0,5,0,22,172,1310020900,8.8,94.0,6.0,09,10
2013-10-02 10:00:00,690,178,2,510,0,2,0,0,41,100,38,49,52,0,7,0,0,0,129,5,0,22,65,1310021000,8.9,91.0,6.0,10,10
2013-10-02 11:00:00,699,182,0,517,0,2,0,0,41,99,39,49,51,0,6,0,0,0,0,5,0,23,202,1310021100,8.8,88.0,5.0,11,10
2013-10-02 12:00:00,690,180,0,510,0,2,0,0,45,100,39,49,52,0,6,0,0,0,125,5,0,23,64,1310021200,9.0,92.0,6.0,12,10
2013-10-02 13:00:00,438,43,2,393,0,0,0,0,41,100,38,56,52,0,7,0,0,0,0,5,0,22,72,1310021300,8.9,91.0,5.0,13,10
2013-10-02 14:00:00,3591,43,4,3544,0,0,0,0,41,386,2399,49,52,0,8,0,0,0,0,5,0,22,582,1310021400,9.0,92.0,6.0,14,10
2013-10-02 15:00:00,849,43,2,804,22,0,0,0,40,100,38,25,51,0,7,0,0,0,7,5,0,22,487,1310021500,9.2,90.0,6.0,15,10
2013-10-02 16:00:00,2408,43,0,2365,0,0,0,0,40,110,1889,23,50,0,7,0,0,0,123,5,0,21,97,1310021600,9.8,88.0,6.0,16,10
2013-10-02 19:00:00,539,189,2,348,0,1,0,0,31,102,41,23,52,0,6,0,0,0,0,5,0,22,65,1310021900,9.4,93.0,10.0,19,10
2013-10-02 22:00:00,849,185,2,662,0,1,0,0,41,101,41,102,53,0,6,0,0,0,0,5,0,22,290,1310022200,8.0,94.0,12.0,22,10
2013-10-03 01:00:00,562,178,0,384,0,2,0,0,43,101,38,50,52,0,7,0,0,0,0,5,0,21,65,1310030100,5.6,97.0,9.0,01,10
2013-10-03 02:00:00,2568,180,0,2388,0,0,0,0,41,111,1917,49,51,0,7,0,0,0,0,5,0,22,185,1310030200,6.0,99.0,9.0,02,10
2013-10-03 03:00:00,1087,45,0,1042,0,1,0,0,41,100,39,49,52,0,6,0,0,0,131,42,0,22,559,1310030300,4.7,97.0,9.0,03,10
2013-10-03 04:00:00,2892,345,2,2545,0,339,0,0,41,101,39,49,53,0,7,0,3,0,0,5,0,179,1729,1310030400,4.3,98.0,9.0,04,10
2013-10-03 05:00:00,1179,233,2,944,0,342,0,0,41,100,39,49,52,0,7,0,1,0,0,4,0,162,147,1310030500,5.1,98.0,9.0,05,10
2013-10-03 07:00:00,594,45,0,549,0,2,0,0,45,102,39,52,53,0,6,0,13,0,135,5,0,23,74,1310030700,4.9,97.0,12.0,07,10
2013-10-03 10:00:00,703,43,0,660,0,2,0,0,41,100,41,51,53,0,7,0,12,0,124,5,0,23,201,1310031000,11.0,78.0,10.0,10,10
2013-10-03 13:00:00,571,185,2,384,0,1,0,0,41,100,41,50,53,0,6,0,0,0,0,5,0,21,66,1310031300,11.7,81.0,11.0,13,10
2013-10-03 16:00:00,1325,43,0,1282,1,2,0,812,41,100,38,85,53,0,6,0,0,0,0,6,0,21,117,1310031600,11.3,81.0,10.0,16,10
2013-10-03 19:00:00,571,43,2,526,0,2,0,0,41,100,41,64,53,0,7,0,0,0,127,5,0,22,64,1310031900,9.8,88.0,12.0,19,10
2013-10-03 22:00:00,607,45,2,560,0,1,0,0,42,101,39,107,53,0,7,0,0,0,0,5,0,22,183,1310032200,7.6,94.0,13.0,22,10
2013-10-04 01:00:00,1019,285,2,732,0,1,0,0,41,100,39,23,52,0,105,0,13,0,0,5,0,21,332,1310040100,7.6,92.0,13.0,01,10
2013-10-04 04:00:00,3185,2586,0,599,0,0,0,0,39,100,38,24,52,0,58,0,12,0,125,5,0,23,123,1310040400,6.1,94.0,13.0,04,10
2013-10-04 07:00:00,644,178,4,462,0,2,0,0,41,101,41,23,53,0,5,0,2,0,0,5,0,23,166,1310040700,6.9,94.0,11.0,07,10
2013-10-04 10:00:00,420,45,2,373,0,2,0,0,45,100,41,23,53,0,5,0,0,0,0,5,0,23,76,1310041000,11.2,80.0,10.0,10,10
2013-10-04 13:00:00,539,185,2,352,0,2,0,0,41,101,41,23,53,0,5,0,0,0,0,5,0,22,59,1310041300,13.0,78.0,10.0,13,10
2013-10-04 16:00:00,424,45,0,379,0,2,0,0,42,100,39,24,52,0,5,0,0,0,0,5,0,23,87,1310041600,11.5,85.0,10.0,16,10
2013-10-04 19:00:00,552,178,2,372,0,1,0,0,41,100,41,23,53,0,5,0,0,0,0,5,0,22,81,1310041900,11.2,91.0,10.0,19,10
2013-10-04 22:00:00,667,180,0,487,0,2,0,0,41,100,39,23,53,0,5,0,0,0,129,6,0,22,67,1310042200,11.1,93.0,10.0,22,10
2013-10-05 01:00:00,2737,185,4,2548,0,2,0,0,40,111,1853,23,52,0,5,0,0,0,0,35,0,22,405,1310050100,12.2,71.0,10.0,01,10
2013-10-05 04:00:00,1681,438,0,1243,0,340,0,0,41,100,38,49,52,0,5,0,0,0,130,5,0,155,328,1310050400,11.5,80.0,10.0,04,10
2013-10-05 07:00:00,511,43,2,466,0,0,0,0,40,99,37,27,51,0,5,0,0,0,6,5,0,22,174,1310050700,12.3,80.0,10.0,07,10
2013-10-05 10:00:00,402,43,4,355,0,2,0,0,40,99,39,27,52,0,5,0,0,0,0,5,0,22,64,1310051000,14.0,75.0,10.0,10,10
2013-10-05 13:00:00,648,180,2,466,0,0,0,0,40,100,38,42,51,0,5,0,0,0,10,5,0,22,153,1310051300,15.2,77.0,11.0,13,10
2013-10-05 16:00:00,2682,2307,4,371,0,0,0,0,40,100,37,27,51,0,5,0,0,0,0,5,0,22,84,1310051600,16.0,67.0,11.0,16,10
2013-10-05 19:00:00,822,338,2,482,0,0,0,0,44,99,37,49,52,0,5,0,0,0,0,5,0,22,169,1310051900,13.1,88.0,11.0,19,10
2013-10-05 22:00:00,717,191,4,522,0,0,0,0,41,100,38,55,51,0,5,0,0,0,147,5,0,22,58,1310052200,11.4,93.0,11.0,22,10
2013-10-06 01:00:00,3139,61,0,3078,0,0,0,0,42,101,37,49,51,2649,5,0,0,0,0,5,0,22,117,1310060100,10.5,95.0,11.0,01,10
2013-10-06 04:00:00,955,61,0,894,21,0,0,3,41,102,38,56,52,0,150,0,1,0,132,5,0,21,272,1310060400,9.3,97.0,12.0,04,10
2013-10-06 05:00:00,1727,191,2,1534,0,2,0,770,41,103,38,84,52,0,57,0,1,0,9,5,0,21,351,1310060500,9.4,98.0,9.0,05,10
2013-10-06 06:00:00,1306,191,2,1113,0,328,0,0,40,102,36,32,51,0,57,0,0,0,6,5,0,235,221,1310060600,9.0,98.0,9.0,06,10
2013-10-06 07:00:00,575,198,0,377,0,2,0,0,41,103,37,26,52,0,5,0,12,0,0,5,0,34,60,1310060700,9.8,98.0,9.0,07,10
2013-10-06 10:00:00,534,43,2,489,0,1,0,0,40,103,38,26,52,0,5,0,12,0,126,5,0,22,59,1310061000,14.1,87.0,12.0,10,10
2013-10-06 13:00:00,534,180,0,354,0,0,0,0,40,103,38,26,52,0,5,0,0,0,0,5,0,22,63,1310061300,20.7,47.0,12.0,13,10
2013-10-06 16:00:00,2536,178,2,2356,0,0,0,0,40,103,36,26,52,0,5,0,0,0,7,5,0,22,2060,1310061600,18.1,68.0,11.0,16,10
2013-10-06 19:00:00,434,43,0,391,0,0,0,0,41,103,38,49,51,0,5,0,0,0,0,5,0,22,77,1310061900,13.8,77.0,10.0,19,10
2013-10-06 22:00:00,1005,45,0,960,0,0,42,0,31,103,38,49,51,0,5,270,0,0,135,5,0,22,209,1310062200,13.9,79.0,3.0,22,10
2013-10-06 23:00:00,1604,459,2,1143,0,333,0,0,40,103,38,49,51,0,5,0,0,0,0,40,0,281,203,1310062300,13.2,85.0,3.0,23,10
2013-10-07 00:00:00,822,210,4,608,0,0,0,0,40,103,38,92,51,0,5,0,0,0,134,5,0,33,107,1310070000,12.3,89.0,3.0,00,10
2013-10-07 01:00:00,881,43,2,836,0,0,0,0,41,103,38,63,51,0,5,0,0,0,130,5,0,21,379,1310070100,12.2,89.0,11.0,01,10
2013-10-07 04:00:00,1242,388,2,852,0,0,0,0,44,102,37,73,51,1,56,0,2,0,130,41,0,21,294,1310070400,12.0,90.0,6.0,04,10
2013-10-07 16:00:00,845,45,0,800,0,0,0,0,41,103,38,78,50,0,5,0,0,0,0,5,0,21,459,1310071600,13.4,74.0,10.0,16,10
2013-10-07 19:00:00,626,43,0,583,0,1,0,0,41,104,37,80,51,0,5,0,0,0,133,5,0,21,105,1310071900,12.7,78.0,10.0,19,10
2013-10-07 21:00:00,6036,178,2,5856,0,0,0,0,41,103,38,76,51,0,100,5022,0,0,0,5,0,22,398,1310072100,11.7,92.0,3.0,21,10
2013-10-07 22:00:00,621,43,0,578,0,0,0,0,41,103,37,79,52,0,5,0,0,0,132,5,0,22,102,1310072200,11.3,94.0,3.0,22,10
2013-10-08 00:00:00,1137,571,4,562,0,0,0,0,31,103,37,50,51,0,5,0,0,0,0,5,0,22,258,1310080000,10.8,91.0,3.0,00,10
2013-10-08 01:00:00,1471,806,0,665,0,0,0,0,40,103,38,50,51,0,5,0,0,0,0,5,0,21,352,1310080100,10.7,84.0,12.0,01,10
2013-10-08 04:00:00,1197,237,0,960,0,0,0,0,40,103,36,80,50,0,55,0,1,0,142,30,0,21,402,1310080400,10.1,80.0,12.0,04,10
2013-10-08 07:00:00,530,43,2,485,0,2,0,0,40,103,39,27,51,0,5,0,1,0,123,5,0,23,66,1310080700,10.4,79.0,12.0,07,10
2013-10-08 10:00:00,411,43,2,366,0,1,0,0,41,103,38,28,52,0,5,0,0,0,0,5,0,22,71,1310081000,12.9,68.0,12.0,10,10
2013-10-08 13:00:00,941,470,2,469,0,0,0,0,40,103,38,28,51,0,5,0,0,0,124,5,0,22,53,1310081300,13.2,69.0,12.0,13,10
2013-10-08 16:00:00,735,43,0,692,21,0,0,0,40,103,37,50,51,0,5,0,0,0,126,5,0,22,232,1310081600,12.7,77.0,12.0,16,10
2013-10-08 19:00:00,626,43,0,583,21,0,0,0,42,103,38,83,51,0,123,0,0,0,0,5,0,21,96,1310081900,10.1,91.0,13.0,19,10
2013-10-08 22:00:00,543,43,0,500,21,0,0,0,40,103,37,87,51,0,5,0,0,0,0,5,0,21,130,1310082200,8.3,87.0,13.0,22,10
2013-10-09 01:00:00,1083,413,0,670,0,0,0,0,41,102,37,133,51,0,5,0,0,0,6,5,0,22,268,1310090100,6.2,87.0,13.0,01,10
2013-10-09 04:00:00,1028,431,0,597,0,0,0,0,40,102,38,106,51,0,56,0,1,0,0,32,0,22,149,1310090400,4.8,87.0,12.0,04,10
2013-10-09 07:00:00,539,180,0,359,0,2,0,0,41,103,38,28,51,0,5,0,0,0,0,5,0,22,64,1310090700,7.0,93.0,10.0,07,10
2013-10-09 10:00:00,411,43,2,366,0,1,0,0,41,103,39,27,52,0,5,0,0,0,0,5,0,22,71,1310091000,10.7,76.0,11.0,10,10
2013-10-09 13:00:00,667,180,0,487,0,0,0,0,40,103,38,27,52,0,5,0,0,0,127,5,0,22,68,1310091300,12.9,61.0,11.0,13,10
2013-10-09 16:00:00,653,182,0,471,0,0,0,0,41,103,38,24,51,0,97,0,0,0,0,5,0,22,90,1310091600,12.6,62.0,10.0,16,10
2013-10-09 19:00:00,653,180,0,473,0,0,0,0,40,103,38,24,51,0,5,0,0,0,0,5,0,22,185,1310091900,10.8,74.0,10.0,19,10
2013-10-09 22:00:00,977,45,2,930,0,335,0,0,46,103,38,115,51,0,5,0,6,0,127,5,0,21,78,1310092200,10.3,79.0,10.0,22,10
2013-10-10 01:00:00,1338,470,2,866,0,0,0,0,40,102,37,29,51,44,5,0,0,0,6,5,0,32,515,1310100100,8.3,88.0,11.0,01,10
2013-10-10 04:00:00,1133,340,0,793,0,0,0,0,42,103,38,89,50,0,56,0,1,0,0,39,0,22,353,1310100400,9.5,84.0,10.0,04,10
2013-10-10 07:00:00,406,43,4,359,0,0,0,0,41,103,38,31,51,1,5,0,0,0,0,5,0,22,62,1310100700,9.1,91.0,10.0,07,10
2013-10-10 10:00:00,539,178,2,359,0,1,0,0,41,104,37,30,52,0,5,0,0,0,0,5,0,22,62,1310101000,11.6,80.0,10.0,10,10
2013-10-10 13:00:00,644,178,0,466,0,0,0,0,40,103,38,28,51,0,5,0,1,0,0,5,0,22,173,1310101300,12.9,80.0,12.0,13,10
2013-10-10 16:00:00,621,178,2,441,0,0,0,0,40,102,37,100,51,0,5,0,0,0,0,5,0,22,79,1310101600,12.1,73.0,12.0,16,10
2013-10-10 19:00:00,626,45,2,579,0,0,0,0,40,103,38,89,51,0,5,0,0,0,0,5,0,22,226,1310101900,9.3,85.0,13.0,19,10
2013-10-10 22:00:00,740,182,0,558,0,0,0,0,41,103,38,79,51,0,117,0,6,0,0,5,0,22,96,1310102200,7.9,90.0,12.0,22,10
2013-10-11 01:00:00,1055,178,2,875,0,329,0,0,40,103,41,30,51,0,5,0,0,0,0,4,0,198,74,1310110100,6.4,87.0,12.0,01,10
2013-10-11 04:00:00,3363,2422,0,941,0,0,0,0,40,102,38,28,51,0,159,0,0,0,127,5,0,22,369,1310110400,5.6,95.0,13.0,04,10
2013-10-11 07:00:00,525,180,2,343,0,0,0,0,30,103,37,28,51,0,5,0,0,0,0,5,0,22,62,1310110700,6.6,88.0,12.0,07,10
2013-10-11 10:00:00,543,178,0,365,0,1,0,0,40,104,38,28,52,0,5,0,0,0,0,5,0,22,70,1310111000,10.2,81.0,10.0,10,10
2013-10-11 13:00:00,767,178,2,587,0,0,0,0,42,104,39,28,52,0,5,0,0,0,123,5,0,22,167,1310111300,10.4,80.0,10.0,13,10
2013-10-11 16:00:00,1019,324,2,693,0,0,108,0,40,103,37,88,50,0,5,0,0,0,123,21,0,23,95,1310111600,10.6,84.0,10.0,16,10
2013-10-11 19:00:00,1264,744,2,518,0,0,0,0,41,103,38,24,52,0,102,0,0,0,131,5,0,22,0,1310111900,9.6,84.0,10.0,19,10
2013-10-11 22:00:00,854,175,2,677,0,0,0,0,40,103,37,24,51,0,5,0,0,0,146,5,0,22,244,1310112200,8.5,91.0,10.0,22,10
2013-10-12 01:00:00,653,43,2,608,0,0,0,0,41,103,37,24,50,0,101,0,0,0,6,5,0,22,219,1310120100,8.8,92.0,10.0,01,10
2013-10-12 04:00:00,813,43,2,768,21,0,0,0,40,103,38,24,51,0,56,0,1,0,6,5,0,22,401,1310120400,7.9,93.0,12.0,04,10
2013-10-12 07:00:00,525,43,0,482,0,0,0,0,40,103,38,24,51,0,5,0,1,0,125,5,0,21,69,1310120700,5.4,96.0,12.0,07,10
2013-10-12 10:00:00,406,43,0,363,0,1,0,0,41,104,39,24,52,0,5,0,0,0,0,5,0,22,70,1310121000,11.3,82.0,12.0,10,10
2013-10-12 13:00:00,543,178,0,365,0,0,0,0,40,104,38,25,52,0,5,0,0,0,10,5,0,22,64,1310121300,12.1,80.0,12.0,13,10
2013-10-12 16:00:00,603,178,0,425,0,0,0,0,30,102,0,24,50,0,111,0,0,0,0,5,0,22,81,1310121600,11.2,84.0,11.0,16,10
2013-10-12 19:00:00,635,43,2,590,0,1,0,0,41,104,37,24,51,0,5,0,0,0,124,5,0,22,176,1310121900,10.2,90.0,12.0,19,10
2013-10-12 21:00:00,690,178,4,508,0,0,0,16,41,103,38,33,51,0,5,0,0,0,0,21,0,22,178,1310122100,8.0,95.0,9.0,21,10
2013-10-12 22:00:00,1357,43,0,1314,0,2,0,791,44,104,38,40,52,0,5,0,0,0,0,5,0,22,211,1310122200,6.8,94.0,9.0,22,10
2013-10-13 01:00:00,1142,43,2,1097,0,0,0,0,41,105,38,51,51,0,5,0,6,0,124,5,0,32,639,1310130100,6.6,91.0,12.0,01,10
2013-10-13 04:00:00,877,180,2,695,0,0,0,0,41,104,38,51,51,0,57,0,1,0,126,5,0,21,200,1310130400,4.3,94.0,13.0,04,10
2013-10-13 06:00:00,2988,207,2,2779,0,328,0,0,40,107,171,34,51,0,5,0,0,0,0,5,0,296,1742,1310130600,5.9,96.0,9.0,06,10
2013-10-13 07:00:00,552,43,2,507,0,2,0,0,40,104,38,28,51,0,5,0,13,0,0,5,0,34,187,1310130700,5.9,93.0,9.0,07,10
2013-10-13 10:00:00,557,43,0,514,0,2,0,0,41,104,39,28,52,0,5,0,12,0,136,5,0,22,68,1310131000,10.9,72.0,12.0,10,10
2013-10-13 13:00:00,539,175,2,362,0,0,0,0,40,103,37,30,52,0,5,0,0,0,0,5,0,22,68,1310131300,11.8,76.0,12.0,13,10
2013-10-13 16:00:00,2019,41,2,1976,0,0,0,0,40,103,37,30,51,0,5,0,0,0,0,22,0,21,1667,1310131600,11.6,80.0,12.0,16,10
2013-10-13 19:00:00,415,43,0,372,0,0,0,0,40,104,37,30,51,0,5,0,0,0,6,5,0,22,72,1310131900,8.3,92.0,12.0,19,10
