Time,Temp,Rel_Hum,Weather,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Month,time_num
2013-05-08 09:00:00,13.1,79.0,11.0,552,171,4,377,0,0,0,0,41,92,39,70,52,0,6,0,0,26,0,5,0,22,24,09,05,1305080900
2013-05-08 10:00:00,13.3,77.0,10.0,795,173,2,620,0,0,0,0,46,92,38,75,52,0,6,0,0,26,130,5,0,22,128,10,05,1305081000
2013-05-08 11:00:00,14.9,73.0,11.0,548,173,2,373,0,0,0,0,41,91,38,56,52,0,7,0,0,27,0,5,0,22,34,11,05,1305081100
2013-05-08 12:00:00,15.2,73.0,12.0,543,171,0,372,0,0,0,0,41,92,38,54,52,0,7,0,0,27,0,5,0,22,34,12,05,1305081200
2013-05-08 13:00:00,16.7,70.0,13.0,557,189,0,368,0,0,0,0,41,92,38,53,52,0,6,0,0,26,0,5,0,22,33,13,05,1305081300
2013-05-08 14:00:00,17.8,64.0,13.0,726,329,2,395,0,0,0,0,41,92,39,55,52,0,8,0,0,26,0,36,0,22,24,14,05,1305081400
2013-05-08 15:00:00,17.9,64.0,13.0,977,38,0,939,0,336,0,0,41,92,38,53,52,0,7,0,0,26,0,21,0,23,250,15,05,1305081500
2013-05-08 16:00:00,17.6,64.0,13.0,658,41,0,617,0,0,0,0,42,92,38,76,51,0,7,0,0,26,131,5,0,22,127,16,05,1305081600
2013-05-08 17:00:00,17.5,64.0,13.0,854,38,2,814,0,0,147,0,41,92,38,82,52,0,6,0,0,27,125,5,0,21,178,17,05,1305081700
2013-05-08 18:00:00,17.2,66.0,13.0,447,41,2,404,0,0,6,0,40,91,38,31,51,0,6,0,0,26,0,5,0,22,88,18,05,1305081800
2013-05-08 19:00:00,15.4,72.0,13.0,393,41,4,348,0,0,0,0,41,92,38,30,52,0,6,0,0,26,0,5,0,21,37,19,05,1305081900
2013-05-08 20:00:00,13.6,78.0,13.0,840,491,4,345,0,0,0,0,41,92,37,31,52,0,6,0,0,26,0,5,0,22,33,20,05,1305082000
2013-05-08 21:00:00,12.5,83.0,13.0,552,41,0,511,0,0,0,0,41,92,38,31,52,0,6,0,0,27,134,22,0,22,46,21,05,1305082100
2013-05-08 22:00:00,12.2,85.0,13.0,1434,173,0,1261,1,2,0,808,41,92,38,30,52,0,6,0,0,27,0,5,0,23,136,22,05,1305082200
2013-05-08 23:00:00,11.1,87.0,13.0,1444,178,2,1264,0,2,0,790,44,92,37,30,52,0,6,0,0,26,130,5,0,22,28,23,05,1305082300
2013-05-09 00:00:00,11.3,88.0,13.0,1508,38,0,1470,1,2,0,769,40,92,38,30,51,0,7,0,0,27,139,6,0,22,246,00,05,1305090000
2013-05-09 01:00:00,10.8,87.0,13.0,5369,41,4,5324,0,0,0,0,40,92,37,30,51,0,6,4831,0,26,0,5,0,22,184,01,05,1305090100
2013-05-09 02:00:00,10.6,87.0,13.0,644,41,2,601,0,0,0,0,40,92,38,56,51,0,6,0,0,26,0,36,0,22,234,02,05,1305090200
2013-05-09 03:00:00,9.9,88.0,13.0,1457,632,0,825,0,0,0,0,41,92,38,89,52,0,86,0,5,26,128,31,0,22,215,03,05,1305090300
2013-05-09 04:00:00,10.4,86.0,13.0,1476,420,0,1056,0,331,0,0,40,91,38,33,51,0,7,0,1,27,132,5,0,185,115,04,05,1305090400
2013-05-09 05:00:00,10.1,88.0,13.0,1211,399,2,810,0,0,0,0,41,92,38,33,52,0,58,0,0,27,6,5,0,23,435,05,05,1305090500
2013-05-09 06:00:00,12.4,80.0,13.0,571,230,2,339,0,0,0,0,30,91,37,32,52,0,7,0,0,27,0,5,0,22,36,06,05,1305090600
2013-05-09 07:00:00,13.4,77.0,13.0,525,41,4,480,0,2,0,0,41,92,38,33,52,0,7,0,0,26,7,5,0,22,155,07,05,1305090700
2013-05-09 08:00:00,14.2,76.0,13.0,397,38,2,357,0,0,0,0,41,92,37,33,52,0,6,0,0,27,0,5,0,21,43,08,05,1305090800
2013-05-09 09:00:00,15.7,71.0,13.0,402,41,0,361,0,0,0,0,41,92,38,33,52,0,6,0,0,27,0,5,0,22,45,09,05,1305090900
2013-05-09 10:00:00,15.3,80.0,13.0,511,41,4,466,0,1,0,0,41,92,39,33,53,0,7,0,0,27,0,5,0,22,146,10,05,1305091000
2013-05-09 11:00:00,16.3,75.0,13.0,397,41,0,356,0,2,0,0,41,92,38,36,52,0,7,0,0,26,0,5,0,22,35,11,05,1305091100
2013-05-09 12:00:00,17.7,76.0,13.0,525,169,0,356,0,0,0,0,43,91,38,31,52,0,6,0,0,27,0,5,0,22,41,12,05,1305091200
2013-05-09 13:00:00,18.2,76.0,13.0,626,169,0,457,0,1,0,0,40,92,38,31,52,0,6,0,0,26,0,5,0,22,144,13,05,1305091300
2013-05-09 14:00:00,17.5,78.0,13.0,955,461,2,492,0,0,0,0,40,91,38,32,52,0,7,0,12,26,128,5,0,22,39,14,05,1305091400
2013-05-09 15:00:00,17.4,72.0,13.0,671,171,4,496,0,0,0,0,40,92,37,33,52,0,7,0,12,26,133,5,0,22,37,15,05,1305091500
2013-05-09 16:00:00,17.5,67.0,13.0,781,171,2,608,0,0,0,0,41,91,38,32,52,0,94,0,12,27,132,5,0,22,62,16,05,1305091600
2013-05-09 17:00:00,17.5,67.0,13.0,639,180,0,459,0,0,0,0,41,92,38,32,53,0,95,0,12,26,0,5,0,22,43,17,05,1305091700
2013-05-09 18:00:00,17.4,64.0,13.0,612,38,0,574,0,0,0,0,41,91,38,32,52,0,6,0,12,31,0,22,0,22,227,18,05,1305091800
2013-05-09 19:00:00,15.2,76.0,13.0,539,173,4,362,0,0,0,0,31,92,37,32,52,0,7,0,4,26,6,5,0,22,48,19,05,1305091900
2013-05-09 20:00:00,15.8,73.0,13.0,648,175,2,471,0,0,0,0,41,92,38,32,52,0,6,0,0,26,0,5,0,22,157,20,05,1305092000
2013-05-09 21:00:00,13.6,82.0,13.0,612,38,0,574,0,1,0,0,41,92,39,32,52,0,97,0,0,26,127,5,0,22,40,21,05,1305092100
2013-05-09 22:00:00,13.6,81.0,13.0,607,41,2,564,0,0,0,0,41,91,37,33,52,0,93,0,0,26,7,5,0,21,158,22,05,1305092200
2013-05-09 23:00:00,12.5,84.0,13.0,493,38,2,453,0,0,0,0,41,91,38,32,52,0,90,0,0,27,6,5,0,21,50,23,05,1305092300
2013-05-10 00:00:00,12.4,86.0,13.0,493,38,2,453,0,1,0,0,41,92,39,33,52,0,90,0,0,27,0,5,0,23,50,00,05,1305100000
2013-05-10 01:00:00,11.8,89.0,13.0,1064,472,0,592,0,0,0,0,42,93,38,32,52,0,6,0,0,27,131,5,0,22,144,01,05,1305100100
2013-05-10 02:00:00,11.1,87.0,13.0,1306,420,0,886,0,0,0,0,40,92,37,81,51,0,7,0,0,26,132,5,0,21,394,02,05,1305100200
2013-05-10 03:00:00,10.6,90.0,13.0,868,340,2,526,0,0,0,0,40,91,37,57,51,0,7,0,0,27,156,5,0,22,33,03,05,1305100300
2013-05-10 04:00:00,10.4,89.0,13.0,1055,329,0,726,0,0,0,0,41,91,38,55,51,0,99,0,0,26,0,5,0,22,298,04,05,1305100400
2013-05-10 05:00:00,9.0,94.0,13.0,1722,207,2,1513,0,342,0,0,40,90,38,32,52,0,58,0,0,28,128,31,0,199,475,05,05,1305100500
2013-05-10 06:00:00,12.9,80.0,13.0,1832,324,0,1508,0,338,0,0,41,92,37,90,51,0,153,0,0,27,0,5,0,200,474,06,05,1305100600
2013-05-10 07:00:00,14.4,75.0,13.0,502,41,2,459,0,0,0,0,41,91,39,32,52,0,6,0,0,27,0,5,0,23,143,07,05,1305100700
2013-05-10 08:00:00,16.3,67.0,13.0,393,41,2,350,0,0,0,0,48,92,41,33,52,0,6,0,0,27,0,5,0,22,24,08,05,1305100800
2013-05-10 09:00:00,18.5,63.0,11.0,534,41,0,493,0,2,0,0,40,91,39,32,52,0,7,0,0,27,131,5,0,22,45,09,05,1305100900
2013-05-10 10:00:00,17.5,78.0,10.0,626,169,2,455,0,1,0,0,40,92,39,32,52,0,6,0,0,27,0,5,0,22,139,10,05,1305101000
2013-05-10 11:00:00,17.6,77.0,11.0,662,171,2,489,0,2,0,0,41,92,38,32,52,0,6,0,0,28,137,5,0,23,33,11,05,1305101100
2013-05-10 12:00:00,18.9,71.0,12.0,996,493,2,501,0,0,0,0,40,91,38,33,52,0,7,0,0,27,148,5,0,22,38,12,05,1305101200
2013-05-10 13:00:00,19.2,71.0,10.0,968,171,4,793,0,340,0,0,40,91,38,33,52,0,6,0,0,27,0,5,0,23,138,13,05,1305101300
2013-05-10 14:00:00,18.0,73.0,10.0,1183,811,2,370,0,0,0,0,42,91,39,32,52,0,7,0,0,27,0,21,0,22,37,14,05,1305101400
2013-05-10 15:00:00,18.1,69.0,10.0,708,41,0,667,0,0,0,0,40,91,38,33,51,0,7,0,0,28,133,5,0,21,220,15,05,1305101500
2013-05-10 16:00:00,19.4,64.0,10.0,895,41,2,852,0,0,0,0,40,92,38,90,51,0,7,0,0,27,126,5,0,21,355,16,05,1305101600
2013-05-10 17:00:00,17.9,69.0,10.0,996,173,0,823,0,0,0,0,41,92,38,62,52,0,100,0,0,38,132,5,0,21,242,17,05,1305101700
2013-05-10 18:00:00,17.9,72.0,10.0,1320,171,468,681,0,0,0,0,41,92,39,84,51,0,105,0,0,27,0,5,0,22,215,18,05,1305101800
2013-05-10 19:00:00,15.8,82.0,10.0,927,175,4,748,0,0,0,0,40,91,37,87,51,0,6,0,0,89,7,5,0,21,314,19,05,1305101900
2013-05-10 20:00:00,14.8,87.0,10.0,397,41,4,352,0,0,0,0,41,91,37,32,51,0,6,0,0,27,0,5,0,21,41,20,05,1305102000
2013-05-10 21:00:00,14.0,87.0,10.0,507,38,2,467,0,0,0,0,46,90,38,33,51,1,6,0,0,27,124,5,0,22,24,21,05,1305102100
2013-05-10 22:00:00,14.3,83.0,11.0,635,41,2,592,0,0,0,0,40,92,38,33,52,0,7,0,0,30,127,5,0,22,146,22,05,1305102200
2013-05-10 23:00:00,13.9,81.0,11.0,393,41,2,350,0,0,0,0,40,91,39,32,51,0,6,0,0,28,0,5,0,22,36,23,05,1305102300
2013-05-11 00:00:00,13.2,81.0,11.0,904,536,0,368,0,0,0,0,40,91,38,32,51,0,6,0,0,27,0,5,0,22,56,00,05,1305110000
2013-05-11 01:00:00,12.8,82.0,11.0,5949,2364,2,3583,0,2,0,0,39,92,38,32,51,0,6,0,0,27,131,5,0,23,3137,01,05,1305110100
2013-05-11 02:00:00,13.0,89.0,10.0,667,290,2,375,0,1,0,0,41,93,39,32,51,0,6,0,0,27,7,21,0,22,35,02,05,1305110200
2013-05-11 03:00:00,13.2,91.0,10.0,1092,587,2,503,0,0,0,0,41,92,38,32,51,0,6,0,5,26,141,5,0,22,44,03,05,1305110300
2013-05-11 04:00:00,14.2,81.0,11.0,1649,395,2,1252,0,335,0,0,30,92,37,32,51,0,95,0,1,27,0,4,0,178,370,04,05,1305110400
2013-05-11 05:00:00,13.3,87.0,10.0,1297,230,2,1065,0,337,0,0,40,92,38,33,52,0,7,0,0,27,0,5,0,362,72,05,05,1305110500
2013-05-11 06:00:00,14.6,77.0,11.0,571,98,0,473,0,1,0,0,41,93,39,38,51,0,6,0,0,27,0,5,0,22,150,06,05,1305110600
2013-05-11 07:00:00,14.5,81.0,6.0,543,38,2,503,0,0,0,0,40,92,38,40,52,0,6,0,0,27,137,5,0,22,44,07,05,1305110700
2013-05-11 08:00:00,16.3,77.0,6.0,530,178,4,348,0,1,0,0,41,93,38,37,52,0,6,0,0,27,0,5,0,22,26,08,05,1305110800
2013-05-11 09:00:00,18.1,69.0,11.0,516,41,2,473,0,1,0,0,41,91,39,32,52,0,6,0,0,27,6,5,0,22,151,09,05,1305110900
2013-05-11 10:00:00,19.3,57.0,11.0,530,171,0,359,0,1,0,0,42,93,38,32,52,0,7,0,0,28,0,5,0,22,39,10,05,1305111000
2013-05-11 11:00:00,19.5,57.0,11.0,525,175,4,346,0,1,0,0,40,93,38,32,52,0,6,0,0,27,0,5,0,22,30,11,05,1305111100
2013-05-11 12:00:00,20.8,55.0,11.0,781,182,2,597,0,1,0,0,41,92,38,33,52,0,7,0,0,27,130,5,0,23,148,12,05,1305111200
2013-05-11 13:00:00,19.7,69.0,11.0,525,43,4,478,0,1,0,0,41,92,39,32,52,0,7,0,0,27,130,5,0,22,30,13,05,1305111300
2013-05-11 14:00:00,21.8,51.0,11.0,393,41,2,350,0,0,0,0,40,92,37,32,52,0,6,0,0,28,0,5,0,21,37,14,05,1305111400
2013-05-11 15:00:00,20.0,50.0,11.0,927,333,2,592,0,0,0,0,40,92,38,32,51,0,6,0,0,27,0,21,0,22,263,15,05,1305111500
2013-05-11 16:00:00,17.9,57.0,10.0,836,290,4,542,0,1,0,0,41,92,38,32,51,0,6,0,0,28,0,5,0,22,226,16,05,1305111600
2013-05-11 17:00:00,17.0,68.0,6.0,923,306,2,615,0,0,0,0,30,91,36,32,52,0,6,0,0,28,0,21,0,22,297,17,05,1305111700
2013-05-11 18:00:00,16.6,74.0,10.0,2920,2316,4,600,0,0,0,14,39,91,38,32,51,0,6,0,0,27,148,5,0,22,127,18,05,1305111800
2013-05-11 19:00:00,16.4,75.0,10.0,3130,2040,0,1090,0,0,0,757,39,91,36,31,51,0,6,0,0,26,0,5,0,22,26,19,05,1305111900
2013-05-11 20:00:00,14.3,88.0,6.0,987,616,4,367,0,0,0,14,39,91,37,33,51,0,7,0,0,26,9,5,0,22,33,20,05,1305112000
2013-05-11 21:00:00,15.4,87.0,6.0,749,402,0,347,0,0,0,0,40,91,38,31,51,0,7,0,0,28,0,5,0,22,34,21,05,1305112100
2013-05-11 22:00:00,15.6,87.0,6.0,1211,621,0,590,0,0,0,15,40,92,38,32,51,0,6,0,0,27,135,5,0,22,127,22,05,1305112200
2013-05-11 23:00:00,15.6,87.0,3.0,644,290,2,352,0,0,0,2,43,94,38,32,51,0,6,0,0,27,0,5,0,21,33,23,05,1305112300
2013-05-12 00:00:00,15.7,88.0,3.0,1311,493,0,818,0,0,0,0,40,93,37,60,51,0,7,0,0,26,163,5,0,23,313,00,05,1305120000
2013-05-12 01:00:00,13.8,91.0,6.0,1604,173,2,1429,0,330,0,0,40,92,38,105,51,0,7,0,0,28,130,5,0,22,581,01,05,1305120100
2013-05-12 02:00:00,14.1,92.0,5.0,1626,504,2,1120,0,333,0,0,40,95,37,34,52,0,6,0,0,27,138,21,0,205,132,02,05,1305120200
2013-05-12 03:00:00,14.2,97.0,5.0,877,390,0,487,21,0,0,0,40,95,37,31,51,0,7,0,0,27,0,19,0,22,137,03,05,1305120300
2013-05-12 04:00:00,14.1,92.0,5.0,1192,205,0,987,0,332,0,0,40,94,39,32,52,0,7,0,0,27,0,4,0,249,111,04,05,1305120400
2013-05-12 05:00:00,14.4,92.0,9.0,1247,70,4,1173,0,337,0,0,41,95,37,31,52,0,7,0,0,28,131,5,0,189,220,05,05,1305120500
2013-05-12 06:00:00,14.0,92.0,9.0,1119,587,2,530,0,0,0,0,45,95,37,31,52,0,58,0,0,28,0,5,0,22,157,06,05,1305120600
2013-05-12 07:00:00,13.8,90.0,9.0,735,367,0,368,0,0,0,0,40,94,38,32,51,0,6,0,0,27,0,21,0,22,37,07,05,1305120700
2013-05-12 08:00:00,14.0,89.0,11.0,525,41,2,482,0,2,0,0,41,95,38,32,52,0,6,0,0,27,127,5,0,22,35,08,05,1305120800
2013-05-12 09:00:00,14.9,88.0,6.0,639,41,0,598,0,1,0,0,41,95,39,32,52,0,7,0,0,28,129,5,0,21,148,09,05,1305120900
2013-05-12 10:00:00,14.9,92.0,6.0,680,169,0,511,0,1,0,0,40,95,38,31,52,0,7,0,0,28,151,5,0,22,41,10,05,1305121000
2013-05-12 11:00:00,16.6,86.0,6.0,530,171,0,359,0,2,0,0,41,95,38,31,52,0,7,0,0,27,0,5,0,22,39,11,05,1305121100
2013-05-12 12:00:00,17.0,81.0,11.0,658,173,0,485,0,1,0,0,42,95,41,32,52,0,7,0,0,27,131,5,0,22,30,12,05,1305121200
2013-05-12 13:00:00,16.9,89.0,11.0,630,173,2,455,0,2,0,0,31,95,39,31,52,0,6,0,0,28,0,5,0,22,144,13,05,1305121300
2013-05-12 14:00:00,18.1,81.0,11.0,530,173,2,355,0,1,0,0,40,95,39,32,52,0,6,0,0,27,0,5,0,22,36,14,05,1305121400
2013-05-12 15:00:00,17.6,77.0,11.0,525,175,0,350,0,0,0,0,40,94,39,32,52,0,7,0,0,27,0,5,0,22,32,15,05,1305121500
2013-05-12 16:00:00,17.6,77.0,10.0,648,265,0,383,0,0,0,0,40,93,38,31,52,0,6,0,0,27,0,5,0,22,69,16,05,1305121600
2013-05-12 17:00:00,16.4,82.0,6.0,786,324,2,460,0,0,0,0,40,95,38,31,51,0,6,0,0,27,0,5,0,23,144,17,05,1305121700
2013-05-12 18:00:00,15.3,88.0,6.0,836,491,4,341,0,0,0,0,40,92,38,32,51,0,6,0,0,27,0,5,0,22,28,18,05,1305121800
2013-05-12 19:00:00,14.9,90.0,10.0,1485,420,0,1065,0,331,0,0,44,94,38,31,52,0,6,0,0,28,135,4,0,270,32,19,05,1305121900
2013-05-12 20:00:00,14.5,90.0,3.0,548,182,0,366,0,0,0,0,40,94,38,33,51,0,7,0,0,28,0,5,0,33,37,20,05,1305122000
2013-05-12 21:00:00,14.2,88.0,10.0,790,187,2,601,0,0,0,0,40,94,37,32,52,0,6,0,0,27,143,5,0,22,143,21,05,1305122100
2013-05-12 22:00:00,13.9,91.0,10.0,712,52,2,658,0,2,112,0,40,94,38,56,52,0,6,0,0,28,134,26,0,22,48,22,05,1305122200
2013-05-12 23:00:00,13.8,90.0,10.0,571,41,2,528,0,0,0,0,40,95,37,59,51,0,6,0,0,28,138,5,0,22,47,23,05,1305122300
2013-05-13 00:00:00,13.3,91.0,10.0,6077,498,0,5579,0,0,0,0,40,94,38,54,51,0,6,4786,0,27,132,5,0,22,324,00,05,1305130000
2013-05-13 01:00:00,13.3,88.0,10.0,3340,2787,0,553,0,0,0,0,40,95,37,55,51,0,6,0,0,27,134,5,0,22,81,01,05,1305130100
2013-05-13 02:00:00,13.1,91.0,10.0,836,294,2,540,0,2,0,0,31,95,39,55,51,0,6,0,0,28,124,5,0,21,83,02,05,1305130200
2013-05-13 03:00:00,12.4,92.0,10.0,1887,418,4,1465,0,0,0,0,41,95,37,55,51,0,6,267,5,27,140,5,0,23,713,03,05,1305130300
2013-05-13 04:00:00,12.4,90.0,11.0,1156,269,2,885,21,0,0,0,40,95,38,55,51,131,6,0,2,29,7,5,0,22,383,04,05,1305130400
2013-05-13 05:00:00,12.4,89.0,11.0,1384,249,2,1133,0,338,0,0,41,95,38,31,52,0,58,0,0,28,0,5,0,221,226,05,05,1305130500
2013-05-13 06:00:00,12.9,89.0,11.0,3020,1791,0,1229,0,335,0,0,40,95,37,33,52,0,7,0,0,28,125,5,0,249,223,06,05,1305130600
2013-05-13 07:00:00,14.4,82.0,11.0,525,169,2,354,0,0,0,0,40,95,37,31,51,0,7,0,0,28,6,5,0,22,32,07,05,1305130700
2013-05-13 08:00:00,15.0,78.0,11.0,530,169,2,359,0,2,0,0,42,95,38,31,52,0,6,0,0,28,0,5,0,23,37,08,05,1305130800
2013-05-13 09:00:00,16.5,72.0,11.0,539,173,0,366,0,2,0,0,40,95,39,31,52,0,7,0,0,28,7,5,0,23,37,09,05,1305130900
2013-05-13 10:00:00,14.8,76.0,11.0,511,38,0,473,0,1,0,0,41,95,38,31,52,0,6,0,0,27,0,5,0,23,154,10,05,1305131000
2013-05-13 11:00:00,15.5,74.0,10.0,543,38,0,505,0,1,0,0,40,95,38,32,52,0,7,0,0,27,134,5,0,22,52,11,05,1305131100
2013-05-13 12:00:00,15.3,72.0,10.0,402,41,4,357,0,2,0,0,40,95,38,31,52,0,6,0,0,28,0,5,0,22,38,12,05,1305131200
2013-05-13 13:00:00,13.3,88.0,6.0,516,38,0,478,0,2,0,0,40,95,38,32,52,0,7,0,0,27,7,5,0,22,151,13,05,1305131300
2013-05-13 14:00:00,13.8,77.0,3.0,2216,452,2,1762,0,0,0,0,40,94,37,31,52,0,7,0,0,28,0,5,0,23,1445,14,05,1305131400
2013-05-13 15:00:00,13.5,74.0,3.0,680,169,2,509,0,0,0,0,45,95,38,32,52,0,6,0,0,27,133,21,0,22,38,15,05,1305131500
2013-05-13 16:00:00,13.5,71.0,11.0,786,173,2,611,0,0,0,0,41,95,38,84,52,0,6,0,0,27,0,5,0,22,241,16,05,1305131600
2013-05-13 17:00:00,13.1,69.0,11.0,731,41,0,690,0,0,0,0,40,95,39,83,51,0,6,0,0,28,0,5,0,21,322,17,05,1305131700
2013-05-13 18:00:00,12.7,70.0,11.0,1105,38,0,1067,0,2,0,0,41,95,38,83,52,0,6,0,0,29,467,5,0,22,227,18,05,1305131800
2013-05-13 19:00:00,12.7,68.0,11.0,754,41,0,713,0,0,0,0,41,95,37,83,51,0,6,0,0,27,127,5,0,22,219,19,05,1305131900
2013-05-13 20:00:00,12.0,69.0,11.0,955,171,2,782,0,2,0,0,41,95,38,86,52,0,90,0,0,26,7,5,0,22,318,20,05,1305132000
2013-05-13 21:00:00,11.1,74.0,11.0,781,173,0,608,0,1,0,0,42,95,38,32,52,0,100,0,0,27,0,5,0,22,194,21,05,1305132100
2013-05-13 22:00:00,10.9,73.0,11.0,1215,479,2,734,0,1,0,0,41,96,39,31,52,0,100,0,0,27,130,5,0,23,189,22,05,1305132200
2013-05-13 23:00:00,10.9,68.0,12.0,950,443,2,505,0,0,0,0,40,95,37,57,52,0,6,0,0,27,127,5,0,22,37,23,05,1305132300
2013-05-14 00:00:00,10.2,72.0,11.0,1370,509,0,861,0,0,0,0,40,95,37,55,51,0,6,0,0,26,127,5,0,22,397,00,05,1305140000
2013-05-14 01:00:00,8.7,79.0,11.0,945,415,2,528,0,0,0,0,40,94,37,31,51,0,6,0,0,27,135,31,0,22,54,01,05,1305140100
2013-05-14 02:00:00,8.4,84.0,11.0,1078,434,2,642,0,0,0,0,40,95,39,32,51,0,6,0,0,27,0,5,0,22,325,02,05,1305140200
2013-05-14 03:00:00,9.3,81.0,11.0,3345,2524,0,821,0,0,0,0,40,95,41,82,51,0,6,0,0,27,143,5,0,22,309,03,05,1305140300
2013-05-14 04:00:00,8.9,84.0,11.0,1859,436,4,1419,0,334,0,0,45,94,37,54,51,0,96,0,0,28,0,4,0,246,430,04,05,1305140400
2013-05-14 05:00:00,9.3,84.0,10.0,1800,102,2,1696,0,333,0,0,40,94,39,56,52,0,96,0,0,28,130,5,0,339,484,05,05,1305140500
2013-05-14 06:00:00,10.5,76.0,10.0,744,45,2,697,0,0,0,0,40,95,37,32,51,0,58,0,0,27,143,5,0,33,176,06,05,1305140600
2013-05-14 07:00:00,10.4,79.0,10.0,543,187,0,356,0,0,0,0,40,95,38,31,52,0,7,0,0,27,0,5,0,22,39,07,05,1305140700
2013-05-14 08:00:00,11.3,76.0,10.0,566,178,0,388,0,0,0,0,41,94,38,31,52,0,37,0,0,28,0,5,0,22,40,08,05,1305140800
2013-05-14 09:00:00,12.6,71.0,11.0,539,45,2,492,0,2,0,0,40,92,39,32,52,0,6,0,0,27,130,5,0,22,45,09,05,1305140900
2013-05-14 10:00:00,13.5,60.0,11.0,543,45,0,498,0,2,0,0,41,93,41,31,52,0,7,0,0,28,127,5,0,21,50,10,05,1305141000
2013-05-14 11:00:00,14.2,59.0,10.0,511,45,2,464,0,2,0,0,31,93,38,31,52,0,6,0,0,28,7,5,0,22,149,11,05,1305141100
2013-05-14 12:00:00,14.9,57.0,10.0,534,175,2,357,0,1,0,0,41,93,39,31,52,0,6,0,0,27,0,5,0,22,40,12,05,1305141200
2013-05-14 13:00:00,15.6,56.0,10.0,658,180,0,478,0,0,0,0,40,92,38,32,52,0,6,0,0,29,127,5,0,22,35,13,05,1305141300
2013-05-14 14:00:00,15.9,47.0,11.0,1741,1265,0,476,0,0,0,0,39,92,38,31,51,0,7,0,0,28,127,5,0,21,37,14,05,1305141400
2013-05-14 15:00:00,16.0,47.0,12.0,648,45,0,603,0,0,0,0,40,92,37,34,51,0,6,0,0,27,132,5,0,22,157,15,05,1305141500
2013-05-14 16:00:00,16.1,46.0,12.0,763,45,0,718,0,0,0,0,41,92,39,55,52,0,88,0,0,28,0,5,0,22,296,16,05,1305141600
2013-05-14 17:00:00,15.9,47.0,12.0,813,45,0,768,0,0,0,0,43,92,38,55,51,0,118,0,0,27,126,5,0,22,191,17,05,1305141700
2013-05-14 18:00:00,14.9,47.0,10.0,786,178,2,606,0,0,0,0,41,92,39,58,51,0,101,0,0,28,133,5,0,22,36,18,05,1305141800
2013-05-14 19:00:00,14.2,51.0,10.0,731,175,0,556,0,0,0,0,42,92,37,31,51,0,107,0,0,26,0,29,0,23,118,19,05,1305141900
2013-05-14 20:00:00,13.4,54.0,10.0,635,45,2,588,0,0,0,0,42,92,37,32,51,0,107,0,0,27,130,5,0,22,43,20,05,1305142000
2013-05-14 21:00:00,13.3,57.0,10.0,502,47,2,453,0,0,0,0,41,92,39,31,52,0,105,0,0,27,0,5,0,22,39,21,05,1305142100
2013-05-14 22:00:00,12.7,64.0,3.0,1233,45,2,1186,0,2,0,790,40,93,38,31,52,0,11,0,0,27,0,38,0,21,43,22,05,1305142200
2013-05-14 23:00:00,11.7,77.0,3.0,1334,175,2,1157,0,2,0,807,41,93,38,41,52,0,6,0,0,27,0,5,0,22,23,23,05,1305142300
2013-05-15 00:00:00,11.3,77.0,10.0,891,180,0,711,0,0,0,3,46,93,37,90,51,0,6,0,0,27,128,5,0,21,204,00,05,1305150000
2013-05-15 01:00:00,11.0,74.0,10.0,2280,47,2,2231,0,328,0,763,40,92,37,55,52,0,8,0,0,27,128,5,0,356,340,01,05,1305150100
2013-05-15 02:00:00,10.5,77.0,10.0,411,45,2,364,0,0,0,0,40,93,37,31,51,0,7,0,0,27,7,5,0,23,43,02,05,1305150200
2013-05-15 03:00:00,10.6,74.0,10.0,1380,408,0,972,0,0,0,0,40,93,37,82,51,0,6,0,5,28,0,41,0,22,567,03,05,1305150300
2013-05-15 04:00:00,10.7,78.0,6.0,1421,447,2,972,0,0,0,0,40,93,37,55,51,0,144,0,1,27,9,28,0,22,465,04,05,1305150400
2013-05-15 05:00:00,10.4,83.0,6.0,1677,340,2,1335,0,335,0,0,41,95,37,62,52,0,7,0,0,27,0,5,0,348,326,05,05,1305150500
2013-05-15 06:00:00,10.9,81.0,6.0,1882,548,4,1330,0,331,0,0,42,94,37,59,52,0,7,0,0,28,130,5,0,289,256,06,05,1305150600
2013-05-15 07:00:00,11.6,79.0,10.0,388,43,4,341,0,0,0,0,31,94,38,33,52,0,6,0,0,27,0,5,0,22,33,07,05,1305150700
2013-05-15 08:00:00,13.1,69.0,10.0,516,45,2,469,0,1,0,0,40,92,38,32,52,0,7,0,0,28,0,5,0,22,152,08,05,1305150800
2013-05-15 09:00:00,14.6,65.0,10.0,543,47,2,494,0,2,0,0,41,95,41,31,52,0,6,0,0,28,132,5,0,22,39,09,05,1305150900
2013-05-15 10:00:00,14.0,72.0,10.0,639,175,2,462,0,1,0,0,41,95,38,31,53,0,6,0,0,27,0,5,0,23,142,10,05,1305151000
2013-05-15 11:00:00,14.9,67.0,11.0,534,178,2,354,0,1,0,0,41,94,39,31,52,0,7,0,0,27,0,5,0,22,35,11,05,1305151100
2013-05-15 12:00:00,15.7,63.0,11.0,644,180,0,464,0,0,0,0,41,95,39,31,52,0,7,0,0,27,0,5,0,23,144,12,05,1305151200
